Date,macd_scaled,rsi_scaled,target
2015-06-19,0.6420077334202341,0.5060271357730591,1
2015-06-22,0.645785702189786,0.5507363385365865,1
2015-06-23,0.6489759060325866,0.5375318256325841,0
2015-06-24,0.648323845503899,0.5470568017719314,0
2015-06-25,0.6464505497506421,0.5359634235795232,0
2015-06-26,0.6448295519117371,0.5883594543145232,0
2015-06-29,0.6347935900394105,0.4360411516586281,1
2015-06-30,0.6278405530691876,0.3592216666953231,1
2015-07-01,0.6257973690856219,0.3978659135460328,0
2015-07-02,0.6239815758474444,0.438039157955116,0
2015-07-06,0.6215728993585934,0.44764701674845575,1
2015-07-07,0.6224687060353942,0.45393793947050015,0
2015-07-08,0.6164607154925389,0.3502236316576904,1
2015-07-09,0.6127536316089381,0.276469016932825,1
2015-07-10,0.6152664984942539,0.39887708905271424,1
2015-07-13,0.6220498282612458,0.4380514196553214,1
2015-07-14,0.6293697119714511,0.46028517152868453,0
2015-07-15,0.6350865540108224,0.49932717255401093,1
2015-07-16,0.6429664931043616,0.561981767860467,1
2015-07-17,0.6494621019589334,0.5674141195918609,1
2015-07-20,0.6546603878339631,0.7401176484223615,0
2015-07-21,0.656902637824129,0.6918538904535175,0
2015-07-22,0.6577139419903935,0.6354082974108382,0
2015-07-23,0.655791216898608,0.5929792362967762,0
2015-07-24,0.6497886122657943,0.5354555756452762,0
2015-07-27,0.642578147935134,0.45827136409176195,1
2015-07-28,0.6419271653491163,0.6526810063591372,1
2015-07-29,0.6442451504797349,0.6759367061832939,1
2015-07-30,0.6461113218836532,0.6156270771359733,0
2015-07-31,0.6468695270998697,0.5262194418806591,0
2015-08-03,0.6459791474388602,0.4590230787301586,0
2015-08-04,0.6444010776631718,0.44614002334743125,1
2015-08-05,0.6444799923568466,0.39803919982489583,0
2015-08-06,0.641085080447331,0.33470578320055927,0
2015-08-07,0.637620430490801,0.31850491756488836,1
2015-08-10,0.6401190471995042,0.4560803820787994,0
2015-08-11,0.6383133226073611,0.41242909455910387,1
2015-08-12,0.6374120783306271,0.45487160443772784,0
2015-08-13,0.6362201111098639,0.5207081738718511,1
2015-08-14,0.6368331454243493,0.5969895852914672,1
2015-08-17,0.6396649154538047,0.5496923386862983,0
2015-08-18,0.6406790617033528,0.460307336310438,0
2015-08-19,0.6381793414031409,0.39619349575665136,0
2015-08-20,0.6276297143480929,0.2951075818012242,0
2015-08-21,0.6073497663548576,0.21506919410728928,0
2015-08-24,0.5753423759237469,0.14883181352830913,0
2015-08-25,0.5465870254068729,0.11674333958565336,1
2015-08-26,0.5393551063401746,0.29841995383173403,1
2015-08-27,0.5443572171530703,0.3854948866654195,1
2015-08-28,0.5493852540212105,0.34273316885665733,0
2015-08-31,0.5511694968039972,0.3455746621368163,0
2015-09-01,0.541899432370114,0.29082842207108367,1
2015-09-02,0.5429595697586138,0.34860803238188237,1
2015-09-03,0.5451725897975309,0.3396982159830717,0
2015-09-04,0.5421267347558927,0.30043152194497197,1
2015-09-08,0.5504364585440645,0.3704353597456791,0
2015-09-09,0.5527406927616737,0.3630386694588167,1
2015-09-10,0.5576381455761187,0.4111765365576655,1
2015-09-11,0.564175074447558,0.4834887295469915,0
2015-09-14,0.5687149762366897,0.5870199807299018,1
2015-09-15,0.5779335970855846,0.6514289086297814,1
2015-09-16,0.5892677145181978,0.5885419907545927,0
2015-09-17,0.5978344069466022,0.5047380858646988,0
2015-09-18,0.5985648721477317,0.4492131156892522,1
2015-09-21,0.601618522884057,0.4929882002889147,0
2015-09-22,0.5993734835500968,0.5560478294094839,0
2015-09-23,0.5974600853501626,0.47889102157888896,0
2015-09-24,0.5950520020723259,0.4614980679749422,0
2015-09-25,0.5935774680885714,0.5262047911346197,0
2015-09-28,0.5833195604322069,0.2957654105084802,1
2015-09-29,0.5761469229795795,0.3441320728737089,1
2015-09-30,0.578238861417501,0.41945723794456374,1
2015-10-01,0.5815758936656998,0.40873700664065526,1
2015-10-02,0.5905666361712658,0.49627976459012735,1
2015-10-05,0.6050783148033363,0.5182639210765042,0
2015-10-06,0.6154920537169027,0.4661300669986228,1
2015-10-07,0.6271531495563347,0.5112926419835678,1
2015-10-08,0.6400169240054797,0.6255020329510035,1
2015-10-09,0.6503333997620251,0.6097297817092135,1
2015-10-12,0.658675701729372,0.6937643100726644,0
2015-10-13,0.6624710530131542,0.6612128542301031,0
2015-10-14,0.6632775567678945,0.6528887761993939,1
2015-10-15,0.6697326212180268,0.7011017735399322,1
2015-10-16,0.6762811272840318,0.8865436589425884,1
2015-10-19,0.6811966295731344,0.8864730425324614,0
2015-10-20,0.6840604290339892,0.8435766097730483,0
2015-10-21,0.6832940731411138,0.7782885229164944,1
2015-10-22,0.6889851111508619,0.7855495272288056,1
2015-10-23,0.6973623558257772,0.7685196279240178,0
2015-10-26,0.7022564366115664,0.7762988879210055,0
2015-10-27,0.7045847814287497,0.7310245833133112,1
2015-10-28,0.7103485726487027,0.7408377493005562,0
2015-10-29,0.7138232645170989,0.7332520183432949,0
2015-10-30,0.7139126530471626,0.6907034074250255,1
2015-11-02,0.718034951460393,0.784576969906372,1
2015-11-03,0.7215885795014981,0.8354917476457091,0
2015-11-04,0.7221686765389456,0.7629731246504935,0
2015-11-05,0.72126845309957,0.7358535606000887,0
2015-11-06,0.7194174234550852,0.728386994689525,0
2015-11-09,0.7131611746862113,0.6520935605980888,1
2015-11-10,0.7083803251852946,0.7166794023081956,0
2015-11-11,0.702223146001812,0.5929610837569235,0
2015-11-12,0.6909187377623512,0.39670099080885113,0
2015-11-13,0.6769042750277728,0.34829383484662724,1
2015-11-16,0.6716318839263191,0.4682959271622261,0
2015-11-17,0.666841512171952,0.384100833363587,1
2015-11-18,0.6692689071512262,0.49348436384439326,0
2015-11-19,0.6704783619814979,0.5136473649381333,1
2015-11-20,0.6725901490068338,0.4628413123689177,0
2015-11-23,0.673395195521605,0.4353015870784818,1
2015-11-24,0.6742019115970737,0.4636463122120809,0
2015-11-25,0.6743836973023682,0.4691515447683932,1
2015-11-27,0.674611253449864,0.4806785326864078,0
2015-11-30,0.6726633273249779,0.5172979920442295,1
2015-12-01,0.6747241309461756,0.5630496875032273,0
2015-12-02,0.671664138757487,0.5193107587969165,0
2015-12-03,0.6630946701378314,0.5186998849005413,1
2015-12-04,0.6640963797395935,0.6855679256760355,0
2015-12-07,0.6620787088940968,0.576419391426276,0
2015-12-08,0.6574598487133247,0.5369140942424822,0
2015-12-09,0.6504376279265007,0.3943588523196544,1
2015-12-10,0.6458710003594585,0.41722799275225475,0
2015-12-11,0.6342859660979618,0.31011324795349576,1
2015-12-14,0.6273035305917635,0.3470713801571247,1
2015-12-15,0.6262154407389916,0.39977892374424784,1
2015-12-16,0.6314889582269168,0.4705567592070443,0
2015-12-17,0.62940910257351,0.4118868505411,0
2015-12-18,0.6206373459647296,0.37338187585581645,1
2015-12-21,0.6172877333943464,0.36665817105471726,1
2015-12-22,0.6185849278905823,0.4322469933095769,1
2015-12-23,0.6248888626848838,0.5239262913874928,0
2015-12-24,0.6293187148121921,0.4441661076080589,0
2015-12-28,0.6319697096466433,0.4583679454200196,1
2015-12-29,0.6385213780232449,0.5284563189486559,0
2015-12-30,0.6407280776298466,0.5311339284588157,0
2015-12-31,0.6383245737575506,0.48184896111560677,0
2016-01-04,0.6307549500577339,0.5025738378339699,1
2016-01-05,0.6256096525657059,0.489561908081951,0
2016-01-06,0.6166573202389488,0.40003844100508396,0
2016-01-07,0.6003604947496676,0.2655752573172396,0
2016-01-08,0.5837797059408356,0.27652226964719956,1
2016-01-11,0.571809428280816,0.32794272742574726,1
2016-01-12,0.5663100245254661,0.3251394752178151,0
2016-01-13,0.5531722384322213,0.216179811692766,1
2016-01-14,0.550073257505567,0.23266258935726192,0
2016-01-15,0.5404222459646024,0.20070613664947093,1
2016-01-19,0.5344955312964612,0.21068594466582138,0
2016-01-20,0.5262295705267009,0.13654833849342157,1
2016-01-21,0.5231310618918534,0.17380131299647403,1
2016-01-22,0.5297012688543505,0.2841590410516852,0
2016-01-25,0.5303403256790054,0.2838710192199054,1
2016-01-26,0.5372143130668944,0.3299587225506783,0
2016-01-27,0.5396272370117179,0.33486649026889126,1
2016-01-28,0.5446224402765572,0.4127957892449693,1
2016-01-29,0.5588503119143567,0.5243948826431684,0
2016-02-01,0.5707815659392682,0.5204064738683697,0
2016-02-02,0.5739316031710893,0.44411974867984083,1
2016-02-03,0.5794338030126706,0.5371150685017689,1
2016-02-04,0.5850347322257042,0.49021581772123746,0
2016-02-05,0.582742121573876,0.4987739816040215,0
2016-02-08,0.5765334931819303,0.4510896591417572,1
2016-02-09,0.5724118644903881,0.4921286378412252,0
2016-02-10,0.5696320490288461,0.46912180691603245,0
2016-02-11,0.5634311555909511,0.34241856281655514,1
2016-02-12,0.5669913823186463,0.4765701262522704,1
2016-02-16,0.5769175961501019,0.48820676773475996,1
2016-02-17,0.5916180624343346,0.5834038175713824,0
2016-02-18,0.602104991908004,0.5512660424698806,0
2016-02-19,0.6105722445001414,0.4585877060158074,1
2016-02-22,0.6231056054968734,0.5184590759973032,0
2016-02-23,0.6281927838534768,0.5404143884410832,1
2016-02-24,0.6340737791351349,0.5354786048772614,1
2016-02-25,0.6434324850834762,0.5717486379455452,0
2016-02-26,0.6498243023546592,0.6506958945788032,0
2016-02-29,0.6516568418601291,0.6796957350803571,1
2016-03-01,0.6620670728935341,0.7364417638860833,1
2016-03-02,0.671752549931481,0.7498285855995777,1
2016-03-03,0.6805397373780624,0.8272440380084727,1
2016-03-04,0.6882628857002234,0.8006689123218887,1
2016-03-07,0.6940832631977416,0.767944944190575,0
2016-03-08,0.6936427683786389,0.6411125469520916,1
2016-03-09,0.6946472602242552,0.6858220284746287,1
2016-03-10,0.6951311200022663,0.6916657878226962,1
2016-03-11,0.7013269718000479,0.6987881549270056,0
2016-03-14,0.7049611201794121,0.7844991924478885,0
2016-03-15,0.7064069289506233,0.757790017516385,1
2016-03-16,0.7091243445959201,0.7390348526196819,1
2016-03-17,0.7130472188205765,0.7794669181506126,1
2016-03-18,0.7168971474453365,0.8634539407452659,1
2016-03-21,0.7196200076348116,0.8078719244567976,0
2016-03-22,0.7206241403293725,0.783951638367656,0
2016-03-23,0.717775050087679,0.6823288581842687,0
2016-03-24,0.7144747093913878,0.6585499783994277,1
2016-03-28,0.7112810864118861,0.6573532777724401,1
2016-03-29,0.711748633869398,0.8435555490027263,1
2016-03-30,0.7131075422331976,0.8423518935724269,0
2016-03-31,0.7123323449180399,0.8037913303785301,1
2016-04-01,0.7137169895226878,0.7639096005416559,0
2016-04-04,0.7126131275506559,0.733428394828177,0
2016-04-05,0.7067752120079992,0.6268588248676937,1
2016-04-06,0.7059265961644282,0.658686574833406,0
2016-04-07,0.6995399828073021,0.5096131723910599,1
2016-04-08,0.6949638326920423,0.5006263564761375,0
2016-04-11,0.6897856313854784,0.4725328391462829,1
2016-04-12,0.6889835127465687,0.5403719347541162,1
2016-04-13,0.6919813261386962,0.645236022556,1
2016-04-14,0.6937570768169345,0.6490542226670093,0
2016-04-15,0.6940722483243906,0.6372130767678071,1
2016-04-18,0.6966399484708391,0.6273408890666975,1
2016-04-19,0.6993336040384529,0.6214768962973157,1
2016-04-20,0.7011695347391708,0.6467841133401061,0
2016-04-21,0.6996365961389971,0.5647276258299601,0
2016-04-22,0.6977553062993421,0.5910637816519466,0
2016-04-25,0.6948982733355621,0.6694065417686471,1
2016-04-26,0.6926572598064735,0.6100527549094049,1
2016-04-27,0.6911660076113207,0.7933194845552259,0
2016-04-28,0.6855908811026835,0.638856267733249,0
2016-04-29,0.6784491955032774,0.6018442222873732,1
2016-05-02,0.6757149054549425,0.5920694087233443,0
2016-05-03,0.6695230700507709,0.4080810793874991,0
2016-05-04,0.6620209382383921,0.36574022956042024,0
2016-05-05,0.6558112250097351,0.3721035837342074,1
2016-05-06,0.6522742312461769,0.33114931798997727,1
2016-05-09,0.6497046170426407,0.2998034796617838,1
2016-05-10,0.6527309280135968,0.4296501603079073,0
2016-05-11,0.6510327694177462,0.40233597903267015,1
2016-05-12,0.6496966450141362,0.4050015504609745,0
2016-05-13,0.6449169885984499,0.36388160044616036,1
2016-05-16,0.6451798868714929,0.429878027947166,0
2016-05-17,0.641442917777736,0.3678088266934438,1
2016-05-18,0.6386187566135443,0.4159143249968931,0
2016-05-19,0.6349925573714871,0.4272146424518897,1
2016-05-20,0.6348033920388989,0.4141515114536477,0
2016-05-23,0.6341504604325436,0.4615132006076619,1
2016-05-24,0.6390570112121267,0.590926250761963,1
2016-05-25,0.6457482809016013,0.6278704653693825,1
2016-05-26,0.6510452566550543,0.6112896980850935,1
2016-05-27,0.6568797173483137,0.6287928106867899,0
2016-05-31,0.660453018231175,0.5444602023593524,1
2016-06-01,0.663884140479293,0.6412991668060508,1
2016-06-02,0.6675871322376012,0.6569655345144264,0
2016-06-03,0.6689057448569732,0.7179936812085121,1
2016-06-06,0.6717618141580893,0.6938133658669248,1
2016-06-07,0.6743008176003655,0.8350109059319917,1
2016-06-08,0.6772867665056558,0.8459888597809642,0
2016-06-09,0.6786171091558646,0.879690451334659,0
2016-06-10,0.6751744438644227,0.7054922200985245,0
2016-06-13,0.6688160755062283,0.6291548973986123,0
2016-06-14,0.6626805683808892,0.5046163002699222,0
2016-06-15,0.6570308160221975,0.4117528626785453,1
2016-06-16,0.6536570941502017,0.44556274282225483,0
2016-06-17,0.649296224726636,0.35639612036221113,1
2016-06-20,0.6484630575882858,0.4522057451541124,1
2016-06-21,0.648906543965884,0.46061709174152177,0
2016-06-22,0.6484641117983739,0.41156166841000486,1
2016-06-23,0.6535013925630133,0.5631279645287389,0
2016-06-24,0.6419829022490151,0.30256292129281614,0
2016-06-27,0.6255732610839646,0.2369864633663938,1
2016-06-28,0.6201614503274093,0.32727497206504835,1
2016-06-29,0.6231449445105117,0.4156429948749897,1
2016-06-30,0.6313773088541371,0.5051984941560242,1
2016-07-01,0.6388146947498075,0.5442693413748099,0
2016-07-05,0.6416004774977537,0.5224647705681159,1
2016-07-06,0.6462925255466224,0.5487108759003843,0
2016-07-07,0.6496332928967422,0.536207386207348,1
2016-07-08,0.6584504715949511,0.5978704445604083,1
2016-07-11,0.6666645618094734,0.589922280537581,1
2016-07-12,0.67593050854819,0.6029251563750435,0
2016-07-13,0.6827193375212716,0.6090719654707958,1
2016-07-14,0.6899777126577203,0.5883513454444432,0
2016-07-15,0.6945077974867779,0.7815604736833996,1
2016-07-18,0.6986082898488416,0.9334513041967476,0
2016-07-19,0.7007074005472728,0.8999119759016428,1
2016-07-20,0.7034797776458097,0.8764564034505781,0
2016-07-21,0.7032692688336835,0.7824566277264885,1
2016-07-22,0.704344603767894,0.7925225437610713,0
2016-07-25,0.7032597967430196,0.8545131288539902,1
2016-07-26,0.7018906663265803,0.8360200630775779,0
2016-07-27,0.6996468441945399,0.8282770452318269,1
2016-07-28,0.6977141535079036,0.7581743299452595,1
2016-07-29,0.6962494576286469,0.7444485356322486,0
2016-08-01,0.694096134577508,0.6561098274689348,0
2016-08-02,0.688980610100571,0.5382910298263439,1
2016-08-03,0.6856879665739634,0.5005083066304665,1
2016-08-04,0.683052277239988,0.5382327371049542,1
2016-08-05,0.6840758329774198,0.6067864070675061,0
2016-08-08,0.6841118822706496,0.6136345533010736,1
2016-08-09,0.6838997191717473,0.5718383823501592,0
2016-08-10,0.6821404071148427,0.5948262167400912,1
2016-08-11,0.6823238088192679,0.5971617563790125,0
2016-08-12,0.6816003964924958,0.6330877784613678,1
2016-08-15,0.6818330431383309,0.6609220782047429,0
2016-08-16,0.6792523967808124,0.5869051937202496,1
2016-08-17,0.6776118719140644,0.5951358430550534,1
2016-08-18,0.6768882836210933,0.6020920440884125,0
2016-08-19,0.6752530878318278,0.5920568630310129,0
2016-08-22,0.6735492751942604,0.7070700369645341,1
2016-08-23,0.6727213506688801,0.6986768285544591,0
2016-08-24,0.6694339984375398,0.589523081995221,0
2016-08-25,0.6662188870685353,0.4575624903934757,0
2016-08-26,0.6625712716326557,0.4374828978235295,1
2016-08-29,0.6616197533242154,0.5084519561200307,0
2016-08-30,0.6598990692105925,0.5212747311255279,0
2016-08-31,0.6570696287720055,0.4030291341296226,1
2016-09-01,0.6546778646229489,0.41572576465020916,1
2016-09-02,0.6546181610252021,0.4445700657686668,1
2016-09-06,0.6557389267674447,0.578035051875493,0
2016-09-07,0.6563965886789538,0.5480113955415622,0
2016-09-08,0.6557131362973115,0.4679031879849639,0
2016-09-09,0.6444201781771964,0.2512671076438683,1
2016-09-12,0.6417102295289334,0.4154800349237893,0
2016-09-13,0.6332768129571461,0.3172859812918151,0
2016-09-14,0.6265836880324954,0.34033199527045344,1
2016-09-15,0.6257999854612186,0.4246555509145655,0
2016-09-16,0.623664032669794,0.4140750867039756,1
2016-09-19,0.6222573493659337,0.3777839133125932,1
2016-09-20,0.6213771454427273,0.386933240238026,1
2016-09-21,0.6257777008139467,0.48291510224499484,1
2016-09-22,0.6321513762711314,0.5196077804530816,0
2016-09-23,0.6348148078443173,0.46253368411236906,0
2016-09-26,0.6334026564211274,0.40425741334451004,1
2016-09-27,0.6350744424390594,0.4412281146519259,1
2016-09-28,0.6386146862785308,0.47850179728840003,0
2016-09-29,0.6374193493080227,0.561935063705148,1
2016-09-30,0.6398046835592969,0.5261549419979432,0
2016-10-03,0.6406180716891936,0.6161776201983128,0
2016-10-04,0.6390115939443767,0.5772876887233276,1
2016-10-05,0.6396946857994587,0.5440733679165434,1
2016-10-06,0.6405376400879591,0.5803079589832362,0
2016-10-07,0.6396871333153656,0.5506212712998594,1
2016-10-10,0.6413003139137449,0.5817977024498783,0
2016-10-11,0.6369992690857502,0.4229303910667185,1
2016-10-12,0.6342323303755246,0.3828670391014906,0
2016-10-13,0.6307066129253851,0.3958932378277971,1
2016-10-14,0.6282730467089837,0.4541980147061936,0
2016-10-17,0.6249952329126541,0.37145833903707404,1
2016-10-18,0.625301128735203,0.3837489872786304,1
2016-10-19,0.6268661672411173,0.47915828997633264,0
2016-10-20,0.6274283798879414,0.3821297299168283,1
2016-10-21,0.6282147210160385,0.40811934359610913,1
2016-10-24,0.6308142646135244,0.506653518433369,0
2016-10-25,0.6314913737339786,0.4219257861986683,0
2016-10-26,0.6312441467903225,0.39509159634494323,0
2016-10-27,0.6299908129270392,0.4020424187922233,0
2016-10-28,0.6278417051337946,0.30519811443571826,1
2016-10-31,0.6263161902201262,0.43292949022605365,0
2016-11-01,0.6221458659422724,0.3299943040762018,0
2016-11-02,0.6164997774334559,0.30720631919637315,0
2016-11-03,0.6103918587579016,0.26631221205456573,0
2016-11-04,0.605475810586629,0.2826279463045564,1
2016-11-07,0.611367448396504,0.47285807967480126,1
2016-11-08,0.6182605900453937,0.4893224632498266,1
2016-11-09,0.6285224776692566,0.5848831273314606,1
2016-11-10,0.6377903112735716,0.5975594402687167,0
2016-11-11,0.6440596331283097,0.5503670243761424,1
2016-11-14,0.6492702266953856,0.5850898373437867,1
2016-11-15,0.6566815135277256,0.6497769903210437,0
2016-11-16,0.6614639551321722,0.6568051746111918,1
2016-11-17,0.6672422454639377,0.709965581744273,0
2016-11-18,0.6704623132627867,0.6877443318294043,1
2016-11-21,0.6759911534144637,0.7885177712042124,1
2016-11-22,0.6807863146527365,0.8610680897055711,1
2016-11-23,0.6843216713716609,0.9196253661645278,1
2016-11-25,0.6882525714585989,0.9396826070064618,0
2016-11-28,0.6886679720610159,0.8199181884494484,1
2016-11-29,0.6893121612410795,0.8101374922593892,0
2016-11-30,0.6881768275880558,0.7131949779465886,0
2016-12-01,0.6850911903636502,0.6361575208730159,1
2016-12-02,0.6823826849156933,0.67521015714896,1
2016-12-05,0.6824602071482003,0.7129713586868923,1
2016-12-06,0.6834594186943543,0.6809874469051463,1
2016-12-07,0.6896412930172309,0.7872186872846331,1
2016-12-08,0.6950363057928629,0.7753306026730369,1
2016-12-09,0.7013997710263956,0.8344295628954292,0
2016-12-12,0.7051565634153515,0.78524362530261,1
2016-12-13,0.7104262029805151,0.8069270391742089,0
2016-12-14,0.7099300511898343,0.6926262746617383,1
2016-12-15,0.7106341268193183,0.6952576247597835,0
2016-12-16,0.7094785959855875,0.7273174750863579,1
2016-12-19,0.7087826568024113,0.7287217000803001,1
2016-12-20,0.7092317312894111,0.776626772767392,0
2016-12-21,0.7075058996965007,0.7869752607844543,0
2016-12-22,0.704586303880993,0.7622021501792078,1
2016-12-23,0.7022369668924451,0.741842834349598,1
2016-12-27,0.7008314957100098,0.7387841116818518,0
2016-12-28,0.6952127477070866,0.5462087926182475,0
2016-12-29,0.6900785793520399,0.5204689230627529,0
2016-12-30,0.6838080364992681,0.41520844669283247,1
2017-01-03,0.6818917763846302,0.5098641823381151,1
2017-01-04,0.6826523934305122,0.5029766156324421,0
2017-01-05,0.6823934164979681,0.589927685488121,1
2017-01-06,0.6833630950521269,0.5850675114287294,0
2017-01-09,0.6820943795346655,0.567090422295357,0
2017-01-10,0.6806200133820836,0.5448347350197598,1
2017-01-11,0.680309985573122,0.5336439581551111,0
2017-01-12,0.6784415214487141,0.5370921789125204,1
2017-01-13,0.6776021329962916,0.5849124657874999,0
2017-01-17,0.6748796567572894,0.5236153204179292,1
2017-01-18,0.6733708043711453,0.5207046227348037,0
2017-01-19,0.6700901969399741,0.5816357358318319,1
2017-01-20,0.6688735226437038,0.6211947712146487,0
2017-01-23,0.6663842033395756,0.6363511357382584,1
2017-01-24,0.6670973475766603,0.6257847656577201,1
2017-01-25,0.671374798975588,0.6504799221718532,0
2017-01-26,0.6738770754981411,0.646522853606838,0
2017-01-27,0.6747147523089285,0.5905327754028404,0
2017-01-30,0.6720713116461754,0.5509750712773287,0
2017-01-31,0.6695930757893499,0.5498663240781201,1
2017-02-01,0.6674975474422069,0.5236831795328571,1
2017-02-02,0.6658485416811551,0.5645646908717032,1
2017-02-03,0.667471612014294,0.6102162843993676,0
2017-02-06,0.6675911454500784,0.6346139435571954,1
2017-02-07,0.6673901784250634,0.6148779712411081,1
2017-02-08,0.667533470048836,0.6870130026194544,1
2017-02-09,0.6701121731038222,0.7055894596926087,1
2017-02-10,0.6736492032730701,0.7778882746297239,1
2017-02-13,0.6786126599570076,0.7730305810957327,1
